,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
129,Run Rudolph Run - Single Version,Chuck Berry,237746,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
130,Better Days,Hedley,236620,https://open.spotify.com/track/5Kelvlf6aU6is8muBjaZ4S
131,Say You Won't Let Go,James Arthur,234533,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
132,GUMMO,6ix9ine,234198,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
133,Silver Bells,Dean Martin,232822,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
134,I Like Me Better,Lauv,232385,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
135,Rockin' Around The Christmas Tree,Miley Cyrus,226453,https://open.spotify.com/track/5lyikKk6KFWfWCuDDir9Fx
136,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,226065,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
137,Galway Girl,Ed Sheeran,225663,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
138,Something Just Like This,The Chainsmokers,224179,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
139,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,223847,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
140,Rubbin Off The Paint,YBN Nahmir,223341,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
141,There's Nothing Holdin' Me Back,Shawn Mendes,223131,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
142,Passionfruit,Drake,221938,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
143,Die For You,The Weeknd,221484,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
144,White Iverson,Post Malone,220490,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
145,Look What You Made Me Do,Taylor Swift,217811,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
146,Hallelujah,Pentatonix,217808,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
147,Jingle Bells (feat. The Puppini Sisters),Michael Bubl?,216545,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x
148,Rudolph The Red-Nosed Reindeer,Burl Ives,215373,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
149,Glorious (feat. Skylar Grey),Macklemore,215012,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
150,...Ready For It?,Taylor Swift,214682,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
151,Bad and Boujee (feat. Lil Uzi Vert),Migos,212185,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
152,Homemade Dynamite - REMIX,Lorde,212184,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
153,The Beautiful & Damned,G-Eazy,211596,https://open.spotify.com/track/2WWruw7ul9N7eqoHELyMc2
154,KOODA,6ix9ine,211169,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
155,It Ain't Me (with Selena Gomez),Kygo,210186,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
156,Get It Right (feat. M?),Diplo,207482,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
157,Good Old Days (feat. Kesha),Macklemore,206256,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
158,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,204733,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
159,Rake It Up (feat. Nicki Minaj),Yo Gotti,202837,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
160,Underneath the Tree,Kelly Clarkson,202240,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
161,Little Saint Nick - 1991 Remix,The Beach Boys,201512,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
162,Do You Hear What I Hear?,Bing Crosby,200615,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
163,Live up to My Name,Baka Not Nice,198688,https://open.spotify.com/track/61mnlyQlnPuq1GEX0LxIWh
164,Starboy,The Weeknd,198342,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
165,Canada Goose,Pressa,198325,https://open.spotify.com/track/0c473vwMZxxXcdhHay62PN
166,Ice Tray,Quality Control,198076,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
167,Stay (with Alessia Cara),Zedd,197917,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
168,Issues,Julia Michaels,196341,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
169,Mele Kalikimaka - Single Version,Bing Crosby,196279,https://open.spotify.com/track/6UrKVLhzBYZY6fXmNyCLDi
170,Relationship (feat. Future),Young Thug,195490,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
171,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,195018,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
172,What About Us,P!nk,194735,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
173,Mistletoe And Holly - Remastered 1999,Frank Sinatra,194141,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
174,Transportin',Kodak Black,193903,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
175,Friends (with BloodPop?),Justin Bieber,193125,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
176,Magnolia,Playboi Carti,192253,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
177,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",Thurl Ravenscroft,191886,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
178,Sleigh Ride,Carpenters,191696,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ
179,iSpy (feat. Lil Yachty),KYLE,191353,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
180,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,189745,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
181,Praying,Kesha,189428,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
182,Save That Shit,Lil Peep,189348,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
183,The First Noel - Remastered 1999,Frank Sinatra,188757,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl
184,"I DonÅft Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,187909,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
185,New,Daya,187086,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
186,More Than You Know,Axwell /\ Ingrosso,185398,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
187,Bounce Back,Big Sean,185380,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
188,Tunnel Vision,Kodak Black,184505,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
189,All I Want for Christmas Is You,Michael Bubl?,184411,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ
190,T-Shirt,Migos,184398,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
191,Joy To The World,Nat King Cole,184348,https://open.spotify.com/track/3eLWJ29j2FGM91T7aGlHHW
192,Slide (feat. Frank Ocean & Migos),Calvin Harris,183957,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
193,Closer,The Chainsmokers,183671,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
194,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,183528,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
195,Happier,Ed Sheeran,182980,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
196,Pull Up N Wreck (& Metro Boomin),Big Sean,182915,https://open.spotify.com/track/7DuvVy7JfFgXwWlVzyyPys
197,One Dance,Drake,182836,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
198,That's What I Like,Bruno Mars,182794,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
199,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,182729,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
200,"Baby, It's Cold Outside",Dean Martin,180799,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
