,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
38,Sorry Not Sorry,Demi Lovato,446937,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
39,Stargazing,Kygo,445252,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
40,Shape of You,Ed Sheeran,441634,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
41,PICK IT UP (feat. A$AP Rocky),Famous Dex,438445,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
42,Man's Not Hot,Big Shaq,434915,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
43,BUTTERFLY EFFECT,Travis Scott,432254,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
44,Lonely Together (feat. Rita Ora),Avicii,406260,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
45,Tip Toe (feat. French Montana),Jason Derulo,400191,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
46,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,395245,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
47,Last Christmas,Wham!,393579,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
48,Feel It Still,Portugal. The Man,377742,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
49,Codeine Dreaming (feat. Lil Wayne),Kodak Black,356244,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
50,Despacito - Remix,Luis Fonsi,351019,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
51,Walk On Water (feat. Beyonc?),Eminem,336817,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
52,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,334452,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
53,Attention,Charlie Puth,334134,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
54,?chame La Culpa,Luis Fonsi,332456,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
55,Mi Gente,J Balvin,330746,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
56,All Falls Down (feat. Juliander),Alan Walker,323389,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
57,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,320173,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
58,goosebumps,Travis Scott,319202,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
59,Jocelyn Flores,XXXTENTACION,314625,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
60,Believer,Imagine Dragons,310768,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
61,Bali (feat. Nav),88GLAM,310633,https://open.spotify.com/track/3OJq3VFyNrU0INcTwPyjbD
62,Good Old Days (feat. Kesha),Macklemore,309961,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
63,It's the Most Wonderful Time of the Year,Andy Williams,305104,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
64,Bad At Love,Halsey,303457,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
65,Slippery (feat. Gucci Mane),Migos,302385,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
66,Mistletoe,Justin Bieber,301651,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
67,Wait,Maroon 5,300259,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
68,Location,Khalid,299343,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
69,It's Beginning to Look a Lot like Christmas,Michael Bubl?,297250,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
70,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,295572,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
71,Look What You Made Me Do,Taylor Swift,291701,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
72,Fuck Love (feat. Trippie Redd),XXXTENTACION,290003,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
73,Homemade Dynamite - REMIX,Lorde,289731,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep
74,...Ready For It?,Taylor Swift,289032,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
75,Slow Hands,Niall Horan,288423,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
76,LOVE. FEAT. ZACARI.,Kendrick Lamar,283488,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
77,Body Like A Back Road,Sam Hunt,282410,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
78,Strip That Down,Liam Payne,280367,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
79,Roll in Peace (feat. XXXTENTACION),Kodak Black,278309,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
80,Go Flex,Post Malone,276540,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
81,New Freezer (feat. Kendrick Lamar),Rich The Kid,275353,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
82,I Like Me Better,Lauv,275240,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
83,Signs,Drake,274828,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
84,White Christmas,Bing Crosby,271600,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
85,Better Days,Hedley,269851,https://open.spotify.com/track/5Kelvlf6aU6is8muBjaZ4S
86,Anywhere,Rita Ora,268361,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
87,Santa Tell Me,Ariana Grande,264930,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
88,Jingle Bell Rock,Anita Kerr Singers,263766,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu
89,Redbone,Childish Gambino,263056,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
90,New,Daya,261889,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
91,GUMMO,6ix9ine,260349,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
92,Do They Know It's Christmas? - 1984 Version,Band Aid,260191,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
93,Get It Right (feat. M?),Diplo,259556,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
94,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,255026,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
95,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,253715,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
96,Glorious (feat. Skylar Grey),Macklemore,252228,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
97,Mi Gente (feat. Beyonc?),J Balvin,250288,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
98,Transportin',Kodak Black,249533,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
99,DNA.,Kendrick Lamar,249327,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
100,Mask Off,Future,248294,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
101,Friends (with BloodPop?),Justin Bieber,246144,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
102,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,245322,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
103,Say You Won't Let Go,James Arthur,241760,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
104,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,241755,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
105,There's Nothing Holdin' Me Back,Shawn Mendes,240109,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
106,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,239013,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
107,Rubbin Off The Paint,YBN Nahmir,238175,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
108,Live up to My Name,Baka Not Nice,237274,https://open.spotify.com/track/61mnlyQlnPuq1GEX0LxIWh
109,Rake It Up (feat. Nicki Minaj),Yo Gotti,236638,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
110,Sky Walker (feat. Travis Scott),Miguel,236594,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
111,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,233399,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
112,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,233171,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
113,I Sip,Tory Lanez,232268,https://open.spotify.com/track/5A8EYS9Z4hz4EmtU8W8kI3
114,White Iverson,Post Malone,230254,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
115,Save That Shit,Lil Peep,227127,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
116,A Holly Jolly Christmas - Single Version,Burl Ives,226802,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
117,Die For You,The Weeknd,226606,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
118,Something Just Like This,The Chainsmokers,226416,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
119,Galway Girl,Ed Sheeran,226196,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
120,Naked,James Arthur,224811,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
121,It's A Vibe,2 Chainz,224347,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
122,Passionfruit,Drake,223888,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
123,What About Us,P!nk,220396,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
124,Havana - Remix,Camila Cabello,218189,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
125,End Game,Taylor Swift,217906,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
126,Gorgeous,Taylor Swift,215376,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
127,It Ain't Me (with Selena Gomez),Kygo,214357,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
128,Relationship (feat. Future),Young Thug,213232,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
129,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,212351,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
130,Blue Christmas,Elvis Presley,212259,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
131,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,210979,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
132,Feliz Navidad,Jos? Feliciano,208542,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
133,Stranger Things (feat. OneRepublic),Kygo,208171,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph
134,Magnolia,Playboi Carti,206617,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
135,Bad and Boujee (feat. Lil Uzi Vert),Migos,206613,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
136,Praying,Kesha,205588,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
137,The Race,Tay-K,205582,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
138,More Than You Know,Axwell /\ Ingrosso,203409,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
139,Stay (with Alessia Cara),Zedd,202947,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
140,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,201378,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
141,No Complaints,Metro Boomin,199951,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
142,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,199254,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE
143,Holly Jolly Christmas,Michael Bubl?,198850,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
144,Issues,Julia Michaels,198702,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
145,Starboy,The Weeknd,198201,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
146,All Night,Steve Aoki,197826,https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd
147,The Christmas Song (Merry Christmas To You),Nat King Cole,197505,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2
148,Delicate,Taylor Swift,196673,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
149,I Did Something Bad,Taylor Swift,194196,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
150,Call It What You Want,Taylor Swift,193598,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme
151,Perplexing Pegasus,Rae Sremmurd,191287,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
152,iSpy (feat. Lil Yachty),KYLE,191211,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
153,White Christmas (with Shania Twain),Michael Bubl?,191140,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
154,Patek Water (feat. Offset),Future,189413,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt
155,"I DonÅft Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,189374,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
156,DonÅft Blame Me,Taylor Swift,188659,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE
157,Bounce Back,Big Sean,188380,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
158,What Ifs (feat. Lauren Alaina),Kane Brown,188156,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
159,Sauce It Up,Lil Uzi Vert,187839,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
160,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,187754,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
161,One Dance,Drake,186855,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
162,Icon,Jaden,186674,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
163,T-Shirt,Migos,185883,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
164,Happier,Ed Sheeran,185473,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
165,Winter Wonderland,Bing Crosby,184098,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
166,That's What I Like,Bruno Mars,182891,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
167,Carol of the Bells,Mykola Dmytrovych Leontovych,182274,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
168,'Till I Collapse,Eminem,182023,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
169,Closer,The Chainsmokers,180922,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
170,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,180366,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
171,Santa Claus Is Coming to Town,Michael Bubl?,180052,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
172,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,179910,https://open.spotify.com/track/14EgW52HVqnLHd30bgbPxg
173,Tunnel Vision,Kodak Black,179409,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
174,Slide (feat. Frank Ocean & Migos),Calvin Harris,178392,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
175,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,178362,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7
176,Reminder,The Weeknd,177852,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
177,Tell Me You Love Me,Demi Lovato,177312,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
178,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,175828,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
179,Downtown,Anitta,175712,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
180,Everybody Dies In Their Nightmares,XXXTENTACION,174892,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
181,Photograph,Ed Sheeran,174324,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
182,Hallelujah,Pentatonix,173113,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
183,Questions,Chris Brown,173109,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
184,No Role Modelz,J. Cole,172547,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
185,Gyalchester,Drake,172224,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
186,Most Girls,Hailee Steinfeld,170831,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
187,Look At Me!,XXXTENTACION,170522,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
188,Portland,Drake,170339,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
189,Thinking out Loud,Ed Sheeran,169375,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
190,Curve (feat. The Weeknd),Gucci Mane,168606,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR
191,Symphony (feat. Zara Larsson),Clean Bandit,168086,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
192,The Night We Met,Lord Huron,166982,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
193,Rockin' Around The Christmas Tree,Miley Cyrus,166684,https://open.spotify.com/track/5lyikKk6KFWfWCuDDir9Fx
194,Santa Baby (with Henri Ren? & His Orchestra),Eartha Kitt,166496,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
195,Rap Saved Me,21 Savage,166348,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3
196,Pray,Sam Smith,166237,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
197,Fake Love,Drake,164661,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
198,Pull Up N Wreck (With Metro Boomin),Big Sean,163313,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p
199,OMG (feat. Quavo),Camila Cabello,163188,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
200,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,162989,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
