,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
82,Play That Song,0.0231,0.392,0.825,2.25e-06,0.0972,-2.068,0,0.0535,98.959,4,0.482,19882,Australia,77hjM9bMmgfTGJXv14UFmi
83,The Ocean (feat. Shy Martin),0.0225,0.632,0.575,1.81e-06,0.104,-6.478,1,0.029,90.037,4,0.188,19643,Australia,2CPqh63wRVscbceKcPxwvv
84,Jedermann,0.354,0.46,0.735,0.0,0.105,-6.2,1,0.134,174.887,4,0.511,19400,Australia,4rkEjyRMjc6rcj7WROZ9XK
85,LFR,0.0541,0.907,0.829,0.0,0.0648,-5.041,0,0.0842,120.084,4,0.619,19157,Australia,25qiaiBRyMFOktyaeQSMon
86,Chöre,0.22,0.773,0.623,0.0,0.389,-6.173,0,0.0377,129.962,4,0.714,19150,Australia,2nYpbaLykC2cjU8Yt5KF1v
87,Just Hold On,0.00383,0.647,0.932,1.5e-06,0.0574,-3.515,1,0.0824,114.991,4,0.374,19145,Australia,3EmmCZoqpWOTY1g2GBwJoR
88,Selfish (feat. Rihanna),0.0303,0.415,0.369,7.64e-06,0.383,-10.044,1,0.0741,95.746,4,0.0913,19143,Australia,2Ce5IyMlVRVvN997ZJjJJA
89,The Night We Met,0.969,0.443,0.369,0.277,0.638,-9.514,1,0.0441,174.107,3,0.0989,18916,Australia,6mORGLOz79w6VsCRLWYYuK
90,Ya Salam,0.0658,0.935,0.726,0.0,0.045,-5.886,0,0.209,107.981,4,0.813,18824,Australia,5fpujciVjGBhnR2XFx06E7
91,Don't Let Me Down (feat. Daya),0.16,0.542,0.859,0.00466,0.137,-5.651,1,0.197,159.797,4,0.403,18743,Australia,0QsvXIfqM0zZoerQfsI9lm
92,Loin (feat. Dany Synthé & soFLY & Nius) - Pilule violette,0.0232,0.83,0.765,0.0159,0.0754,-4.205,0,0.101,102.028,4,0.367,18546,Australia,3up1uPuvL5vkfJ6aOeSRtD
93,Cocoon,0.0998,0.743,0.659,0.00028,0.0622,-6.755,1,0.0343,114.033,4,0.804,18478,Australia,0L87MffumRNWrY2SNUFcvs
94,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,18462,Australia,4iLqG9SeJSnt0cSPICSjxv
95,Bis hier und noch weiter,0.134,0.745,0.872,0.0,0.253,-2.629,1,0.203,90.983,4,0.525,18258,Australia,5y2qTBdWUFNgSPOygSWOMe
96,Wieso?,0.524,0.866,0.721,0.638,0.0998,-6.234,0,0.0604,119.954,4,0.736,18207,Australia,7mdlZsVJD6HcPuwS3k7e68
97,One Dance,0.00784,0.791,0.619,0.00423,0.351,-5.886,1,0.0532,103.989,4,0.371,18115,Australia,1xznGGDReH1oQq0xzbwXa3
98,Ist da jemand,0.472,0.647,0.76,0.0,0.0933,-3.831,1,0.0363,145.917,4,0.493,18069,Australia,1QzmdyU1N47jAj0ao5IvlW
99,No Lie,0.0437,0.741,0.891,0.0,0.256,-2.824,1,0.119,102.002,4,0.449,17960,Australia,3cFsmM51N5zMAuu1nNY4Tw
100,Let Me Love You,0.0784,0.476,0.718,1.02e-05,0.122,-5.309,1,0.0576,199.864,4,0.142,17931,Australia,4pdPtRcBmOSQDlJ3Fk945m
101,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,17695,Australia,152lZdxL1OR0ZMW6KquMif
102,Oceans Away,0.13,0.617,0.642,0.157,0.0929,-8.624,1,0.0334,105.885,4,0.221,17644,Australia,6A8dnC0xkiuWN4BshmTB2I
103,What Do I Know?,0.251,0.838,0.492,0.0,0.262,-5.69,0,0.038,115.092,4,0.895,17183,Australia,2pJZ1v8HezrAoZ0Fhzby92
104,Faded,0.0291,0.589,0.651,3.2e-06,0.111,-5.097,1,0.0306,90.011,4,0.166,16970,Australia,7gHs73wELdeycvS48JfIos
105,YAH.,0.576,0.67,0.7,5.34e-06,0.226,-7.893,1,0.196,69.986,4,0.648,16928,Australia,4BHSjbYylfOH5WAGusDyni
106,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0.153,0.779,0.671,1.12e-05,0.115,-5.829,1,0.0814,104.953,4,0.718,16891,Australia,40UroIGvsMPLPBYwH8rMNA
107,XXX. FEAT. U2.,0.138,0.568,0.619,1.67e-06,0.11,-6.899,1,0.414,170.115,4,0.293,16852,Australia,4iYRa2btalAzPZoSYfROqF
108,Human,0.393,0.602,0.707,0.0,0.165,-4.097,1,0.302,75.087,4,0.554,16829,Australia,58zsLZPvfflaiIbNWoA22O
109,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,16772,Australia,5aAx2yezTd8zXrkmtKl66Z
110,Hard Times,0.00647,0.695,0.818,4.87e-06,0.0219,-5.379,0,0.0334,119.965,4,0.916,16734,Australia,0w5Bdu51Ka25Pf3hojsKHh
111,Chantaje (feat. Maluma),0.187,0.852,0.773,3.05e-05,0.159,-2.921,0,0.0776,102.034,4,0.907,16674,Australia,6mICuAdrwEjh6Y6lroV2Kg
112,Sunset Lover,0.729,0.783,0.467,0.809,0.109,-9.474,1,0.0503,90.838,4,0.236,16626,Australia,0hNduWmlWmEmuwEFcYvRu1
113,"How Far I'll Go - From ""Moana""",0.157,0.314,0.555,0.000108,0.067,-9.601,1,0.37,179.666,4,0.159,16610,Australia,5hYTyyh2odQKphUbMqc5gN
114,I Love You,0.336,0.654,0.859,0.0,0.0947,-4.321,1,0.166,114.87,4,0.704,16542,Australia,11Fo4dAH31K7UZHGqCkCmE
115,Portland,0.0172,0.925,0.443,0.0,0.276,-8.216,1,0.264,136.078,4,0.35,16440,Australia,2bjwRfXMk4uRgOD9IBYl9h
116,Still Got Time (feat. PARTYNEXTDOOR),0.131,0.748,0.627,0.0,0.0852,-6.029,1,0.0639,120.963,4,0.524,16439,Australia,000xQL6tZNLJzIrtIgxqSl
117,Heathens,0.0841,0.732,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,4,0.548,16352,Australia,6i0V12jOa3mr6uu4WYhUBr
118,PRIDE.,0.0786,0.665,0.535,1.68e-05,0.154,-7.056,0,0.0572,138.842,4,0.37,16236,Australia,6IZvVAP7VPPnsGX6bvgkqg
119,Obsession (feat. Jon Bellion),0.00728,0.741,0.559,0.000971,0.21,-7.775,1,0.03,101.999,4,0.466,16160,Australia,5pvVAwQbuFoR7LkcicrKnk
120,Palmen aus Plastik,0.0107,0.643,0.67,0.00162,0.292,-7.074,0,0.0538,104.906,4,0.321,16052,Australia,6wHRm1KR8pzVDPdmR6Qovj
121,At My Best (feat. Hailee Steinfeld),0.00273,0.524,0.772,0.000169,0.224,-6.696,0,0.152,169.855,4,0.237,15969,Australia,77lGafvlU68CeHgB2pkHC9
122,Kokaina,0.0638,0.882,0.506,0.0,0.133,-10.104,1,0.274,132.897,4,0.537,15732,Australia,2KHbPYI22yWIOgWUsApYIS
123,FEEL.,0.137,0.746,0.798,0.0,0.139,-8.382,1,0.349,109.968,4,0.553,15053,Australia,2LTlO3NuNVN70lp2ZbVswF
124,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,0.0277,0.489,0.962,6.18e-06,0.128,-2.597,1,0.215,104.563,4,0.518,15014,Australia,2Vdub5mY4lad7w64bFPUez
125,In the Name of Love,0.0592,0.49,0.485,0.0,0.337,-6.237,0,0.0406,133.889,4,0.196,14983,Australia,04DwTuZ2VBdJCCC5TROn7L
126,Original,0.428,0.761,0.654,0.0104,0.0901,-7.25,0,0.0692,110.002,4,0.689,14951,Australia,5nm2zzI4IUPdyVhTZ5QvmR
127,Never Give Up,0.00497,0.568,0.936,0.0138,0.12,-2.961,0,0.053,91.009,4,0.605,14814,Australia,1ssmjAYSU5PbmsjLq5yrNH
128,HandClap,0.00609,0.636,0.836,0.000157,0.0828,-3.004,1,0.0427,139.956,4,0.715,14801,Australia,7j56HrjR9cGzvekvZY3Faz
129,I Was Wrong - Robin Schulz Remix,0.373,0.654,0.761,0.00711,0.0956,-7.094,1,0.049,117.99,4,0.546,14732,Australia,3TZ3MiMILR5wrQbbWiFUwI
130,Cake - Challenge Version,0.0729,0.786,0.854,1.63e-06,0.179,-4.247,1,0.0523,105.078,4,0.687,14614,Australia,6t2ubAB4iSYOuIpRAOGd4t
131,Shooting Stars,0.0893,0.636,0.72,0.0178,0.0868,-6.195,1,0.0432,124.944,4,0.425,14446,Australia,0UeYCHOETPfai02uskjJ3x
132,Lighthouse - Andrelli Remix,0.0178,0.595,0.662,0.0,0.0804,-6.858,0,0.0362,96.053,4,0.417,14416,Australia,04CttTezSnv71USiiG9mIo
133,Treat You Better,0.123,0.624,0.803,0.0,0.114,-4.105,0,0.246,166.018,4,0.821,14368,Australia,4Hf7WnR761jpxPr5D46Bcd
134,LUST.,0.193,0.678,0.562,0.0,0.104,-9.197,0,0.508,94.241,4,0.566,14363,Australia,06FCvd7rrRcF3DdvWH5Isp
135,Feuerwerk,0.123,0.662,0.797,4.15e-06,0.182,-5.777,1,0.0338,146.01,4,0.653,14308,Australia,5toMpskhrnl8ByNg0zlB5F
136,My Way,0.093,0.818,0.913,3.69e-05,0.161,-3.06,0,0.0426,119.986,4,0.536,14089,Australia,1vvNmPOiUuyCbgWmtc6yfm
137,Mercy,0.137,0.469,0.68,0.0,0.11,-4.921,0,0.117,147.734,4,0.374,13959,Australia,4TZy1wLyHec06pwgFYDh1a
138,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.255,0.502,0.786,0.0,0.65,-4.378,0,0.317,169.021,4,0.739,13884,Australia,4dASQiO1Eoo3RJvt74FtXB
139,Cazal,0.151,0.753,0.581,0.0,0.0973,-6.406,1,0.303,89.863,4,0.417,13850,Australia,0w6O1J8NjXRgD2uWOIBBqT
140,This Girl (Kungs Vs. Cookin' On 3 Burners),0.08,0.793,0.729,3.1e-05,0.317,-4.77,0,0.0394,121.972,4,0.488,13819,Australia,0tICYNayWWhH9GPeFrfjfD
141,Break Up Every Night,0.00411,0.624,0.806,0.0,0.0872,-5.957,1,0.0437,149.999,4,0.528,13808,Australia,6cPyTS0Kk2sc4xQwC93kOg
142,Mehr als ein Job,0.115,0.542,0.819,0.0,0.113,-7.683,0,0.329,191.898,4,0.464,13781,Australia,6hyQOWD7kUVEJTjIHtJXdM
143,Dive,0.355,0.761,0.386,0.0,0.0953,-6.158,1,0.0399,134.943,3,0.526,13752,Australia,51ChrwmUPDJvedPQnIU8Ls
144,Cold Water (feat. Justin Bieber & MØ),0.0736,0.608,0.798,0.0,0.156,-5.092,0,0.0432,92.943,4,0.501,13746,Australia,6DNtNfH8hXkqOX1sjqmI7p
145,"Lose Yourself - From ""8 Mile"" Soundtrack",0.00868,0.692,0.744,0.000423,0.359,-4.565,1,0.257,171.374,4,0.0612,13715,Australia,5Z01UMMf7V1o0MzF86s6WJ
146,Would I Lie to You - Radio Edit,0.00718,0.671,0.826,0.0,0.631,-5.766,0,0.309,123.986,4,0.774,13679,Australia,4PdJSsESm34djLfBde9Pr2
147,Für die Gang,0.0487,0.764,0.536,2.76e-06,0.221,-9.177,0,0.263,129.054,4,0.315,13557,Australia,5TKIutymE7YA4mTcLa9eAQ
148,Cheap Thrills,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,4,0.732,13470,Australia,27SdWb2rFzO6GWiYDBTD9j
149,Stressed Out,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0,0.141,169.977,4,0.648,13466,Australia,3CRDbSIZ4r5MsZ0YwxuEkn
150,Be Mine,0.194,0.779,0.666,0.000556,0.0576,-7.361,1,0.0482,123.024,4,0.507,13406,Australia,2KklXplRtxMsBYo474Es0w
151,do re mi,0.00522,0.745,0.593,5.25e-06,0.123,-6.35,1,0.0526,111.002,3,0.17,13346,Australia,3Q3myFA7q4Op95DOpHplaY
152,Supermarket Flowers,0.914,0.589,0.242,0.0,0.0887,-10.517,1,0.0442,89.749,4,0.257,13312,Australia,4VuS959DSpr82t3qBqCrWG
153,Baba,0.352,0.839,0.453,0.00101,0.0568,-5.982,1,0.0884,159.904,4,0.171,13305,Australia,3CUsYy61rwbmpi6bHDnuD4
154,Fake Love,0.105,0.928,0.481,0.0,0.176,-9.35,0,0.287,134.007,4,0.613,13253,Australia,343YBumqHu19cGoGARUTsd
155,Kontrollieren,0.534,0.723,0.937,6.8e-05,0.0616,-5.162,1,0.229,132.018,4,0.381,13240,Australia,3H25ywsvlV0ZT2XSpSU7wk
156,Real Madrid,0.516,0.85,0.804,0.000863,0.0872,-5.159,0,0.0734,130.055,4,0.708,13220,Australia,68iAusaBHPveuApLPDxamN
157,Now and Later,0.273,0.781,0.57,0.0,0.196,-5.874,0,0.188,107.059,4,0.858,13176,Australia,43jBqV3j3Xi1g6wO0bhIMd
158,New Man,0.0559,0.78,0.745,0.0,0.0595,-3.97,1,0.145,94.026,4,0.862,13132,Australia,5HDPtsnyb3maFmPL8LLUTG
159,Sex,0.00451,0.51,0.692,0.0,0.138,-5.825,1,0.171,102.42,4,0.209,13129,Australia,5DA77EqppDmCTWGovd4oTP
160,Don't Leave,0.222,0.657,0.703,0.0,0.256,-3.402,1,0.0753,122.381,4,0.338,13094,Australia,0Zx8khUcEfCFK2AEoIhC92
161,Boyfriends,0.0242,0.782,0.692,0.0,0.0675,-5.345,1,0.0584,124.026,4,0.878,13039,Australia,2tUxTQSGGteM7HljpqWU6J
162,Little Hollywood,0.464,0.755,0.702,0.000434,0.0518,-6.013,1,0.0394,122.014,4,0.625,13020,Australia,1f3flfdU4VDM2OBDD2FMia
163,I Took A Pill In Ibiza - Seeb Remix,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0,0.112,101.965,4,0.69,12990,Australia,17Fd6Yb7mSbinKG8LoWfFl
