,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,length,country,music_id
21,Chained To The Rhythm,0.0733,0.448,0.801,0.0,0.146,-5.363,1,0.165,189.798,4,0.462,62704,Australia,6520aj0B4FSKGVuKNsOCOi
22,All Time Low,0.0584,0.617,0.567,0.0,0.0933,-4.188,1,0.0828,90.246,4,0.505,62668,Australia,1CnPYaKxTVb4LWOtiGOm0m
23,Weak,0.137,0.673,0.637,0.0,0.184,-4.518,1,0.0429,123.98,4,0.678,61819,Australia,3E2Zh20GDCR9B1EYjfXWyv
24,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,59582,Australia,7tr2za8SQg2CI8EDgrdtNl
25,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,0.763,0.0,0.18,-4.068,0,0.0523,101.965,4,0.742,57195,Australia,5knuzwU65gJK7IF5yJsuaW
26,Way down We Go,0.579,0.489,0.505,0.000333,0.104,-8.022,0,0.117,163.255,4,0.337,56216,Australia,0y1QJc3SJVPKJ1OvFmFqe6
27,Issues,0.368,0.683,0.427,0.0,0.0604,-6.827,1,0.0777,113.634,4,0.426,56189,Australia,1sXUWdKx03aP9Gmzft58rt
28,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,52999,Australia,7KXjTSCq5nL1LoYtL7XAwS
29,September Song,0.0545,0.623,0.654,0.0,0.0838,-5.675,0,0.0372,95.921,4,0.401,52754,Australia,0FuTx2s3YH1ppmtiM6l0zI
30,Eine ins Leben,0.145,0.735,0.85,0.0,0.119,-3.434,1,0.189,97.969,4,0.84,52724,Australia,1tdohH49HMAFjlp1QSo6j8
31,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),0.105,0.803,0.743,2.12e-06,0.099,-3.602,0,0.0681,108.005,4,0.674,51608,Australia,0fg8CqpjdojMyXLNzM2PaJ
32,Alone,0.186,0.676,0.929,0.000405,0.121,-3.194,1,0.0458,97.019,4,0.157,51474,Australia,0JiVRyTJcJnmlwCZ854K4p
33,Happier,0.536,0.522,0.385,0.0,0.135,-7.355,1,0.0288,89.792,4,0.236,49269,Australia,2RttW7RAu5nOAfq6YFvApB
34,Two Princes - Radio Mix,0.0139,0.747,0.803,5.48e-05,0.0668,-5.314,1,0.0345,118.019,4,0.814,49085,Australia,1iTKkkgXj8kJkGdjGGBFqL
35,Lot to Learn,0.0948,0.405,0.846,0.0,0.0666,-3.57,1,0.195,82.232,4,0.602,48959,Australia,3TRFq09DUgYj1mug6RRqJW
36,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,47638,Australia,0KKkJNfGyhkQ5aFogxQAPU
37,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,47019,Australia,0tgVpDi06FyKpA1z0VMD4v
38,Bad Ideas,0.0163,0.749,0.71,0.0237,0.0892,-6.63,1,0.0331,120.005,4,0.678,45340,Australia,76gwG061wqdatYhicO2hG4
39,Bungalow,0.0341,0.705,0.845,0.00351,0.134,-5.498,1,0.128,91.19,4,0.57,45008,Australia,0xCXcq4y44uHJtJ7zZDF3d
40,Nummer 1,0.231,0.823,0.514,3.82e-06,0.186,-7.969,0,0.421,111.24,4,0.515,44972,Australia,3sgGmPQD2J6aQduN36RDBO
41,Cold,0.139,0.703,0.715,0.0,0.0456,-6.285,0,0.114,99.924,4,0.497,44931,Australia,5NNlUMcOEOdoOIwwaWXv0k
42,Shed a Light,0.112,0.483,0.787,0.0,0.257,-5.244,1,0.102,122.058,4,0.58,44375,Australia,1cG0umU5TKStygKsPFZ9pY
43,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,43694,Australia,7BKLCZ1jbUBVqRi2FVlTVw
44,History,0.096,0.76,0.63,0.0,0.113,-6.752,1,0.0582,100.977,4,0.502,42699,Australia,0WCEaydwN65cvwaW8aqptF
45,All Night,0.00251,0.563,0.775,0.0,0.326,-6.433,1,0.0366,144.945,4,0.458,39725,Australia,1yNyoWWWikbLhwIGWjZuDW
46,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,39301,Australia,5uCax9HTNlzGybIStD3vDh
47,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,38542,Australia,5GXAXm5YOmYT0kL5jHvYBt
48,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0.153,0.779,0.671,1.12e-05,0.115,-5.829,1,0.0814,104.953,4,0.718,35969,Australia,40UroIGvsMPLPBYwH8rMNA
49,The One,0.238,0.76,0.303,8.09e-06,0.294,-11.362,1,0.0284,99.991,4,0.15,34523,Australia,0wfbD5rAksdXUzRvMfM3x5
50,Just Hold On,0.00383,0.647,0.932,1.5e-06,0.0574,-3.515,1,0.0824,114.991,4,0.374,34478,Australia,3EmmCZoqpWOTY1g2GBwJoR
51,"How Far I'll Go - From ""Moana""",0.157,0.314,0.555,0.000108,0.067,-9.601,1,0.37,179.666,4,0.159,33960,Australia,5hYTyyh2odQKphUbMqc5gN
52,Chasing Highs,0.303,0.782,0.764,1.17e-05,0.433,-4.591,0,0.0572,111.968,4,0.526,33055,Australia,6fTsxhIosAU6zXTAhSaemI
53,Ohne mein Team,0.16,0.766,0.8,1.6e-05,0.0744,-6.062,0,0.0938,129.999,4,0.635,29873,Australia,05Mp2UJulSttxQ4E6hQPH3
54,Aphrodite - Violin,0.232,0.413,0.771,0.0,0.167,-3.861,0,0.115,166.222,4,0.355,29205,Australia,6TsUpMfzc7ORiO8jN6yAzf
55,What Do I Know?,0.251,0.838,0.492,0.0,0.262,-5.69,0,0.038,115.092,4,0.895,28959,Australia,2pJZ1v8HezrAoZ0Fhzby92
56,Shooting Stars,0.0893,0.636,0.72,0.0178,0.0868,-6.195,1,0.0432,124.944,4,0.425,26867,Australia,0UeYCHOETPfai02uskjJ3x
57,Heavy (feat. Kiiara),0.0484,0.59,0.671,0.0,0.0604,-6.098,1,0.0706,149.982,4,0.438,26862,Australia,104buTcnP2AsxqB7U1FIZ4
58,Love On The Brain,0.0717,0.509,0.637,1.08e-05,0.0789,-4.83,0,0.0471,172.006,3,0.378,26687,Australia,2aksifNn5ph8igDOkPBA02
59,Scars To Your Beautiful,0.0285,0.573,0.739,0.0,0.111,-5.74,1,0.129,97.085,4,0.451,26619,Australia,0prNGof3XqfTvNDxHonvdK
60,Selfish (feat. Rihanna),0.0303,0.415,0.369,7.64e-06,0.383,-10.044,1,0.0741,95.746,4,0.0913,26103,Australia,2Ce5IyMlVRVvN997ZJjJJA
61,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),0.0744,0.684,0.823,0.0,0.111,-3.297,0,0.0773,91.048,4,0.647,25798,Australia,7nKBxz47S9SD79N086fuhn
62,Jedermann,0.354,0.46,0.735,0.0,0.105,-6.2,1,0.134,174.887,4,0.511,25210,Australia,4rkEjyRMjc6rcj7WROZ9XK
63,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,25177,Australia,2EEeOnHehOozLq4aS0n6SL
64,Blem,0.0533,0.726,0.535,1.38e-05,0.0984,-7.804,0,0.0476,98.067,4,0.375,24574,Australia,2XlHu0HcujBCkWMdIAvrqt
65,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,24459,Australia,5aAx2yezTd8zXrkmtKl66Z
66,Dive,0.355,0.761,0.386,0.0,0.0953,-6.158,1,0.0399,134.943,3,0.526,23899,Australia,51ChrwmUPDJvedPQnIU8Ls
67,Portland,0.0172,0.925,0.443,0.0,0.276,-8.216,1,0.264,136.078,4,0.35,23771,Australia,2bjwRfXMk4uRgOD9IBYl9h
68,Chöre,0.22,0.773,0.623,0.0,0.389,-6.173,0,0.0377,129.962,4,0.714,23256,Australia,2nYpbaLykC2cjU8Yt5KF1v
69,Cocoon,0.0998,0.743,0.659,0.00028,0.0622,-6.755,1,0.0343,114.033,4,0.804,23102,Australia,0L87MffumRNWrY2SNUFcvs
70,Starving,0.371,0.636,0.633,0.0,0.102,-4.23,1,0.126,99.721,4,0.512,23008,Australia,1qOLh0tI7trd1zdDKxYZTe
71,Loin (feat. Dany Synthé & soFLY & Nius) - Pilule violette,0.0232,0.83,0.765,0.0159,0.0754,-4.205,0,0.101,102.028,4,0.367,22382,Australia,3up1uPuvL5vkfJ6aOeSRtD
72,Don't Leave,0.222,0.657,0.703,0.0,0.256,-3.402,1,0.0753,122.381,4,0.338,22263,Australia,0Zx8khUcEfCFK2AEoIhC92
73,Still Got Time (feat. PARTYNEXTDOOR),0.131,0.748,0.627,0.0,0.0852,-6.029,1,0.0639,120.963,4,0.524,22227,Australia,000xQL6tZNLJzIrtIgxqSl
74,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,22195,Australia,3a1lNhkSLSkpJE4MSHpDu9
75,Ciao Adios,0.127,0.698,0.882,0.0,0.15,-3.078,0,0.0863,106.083,4,0.445,21955,Australia,3EfugazgSddQvzZpkof5I4
76,Fake Love,0.105,0.928,0.481,0.0,0.176,-9.35,0,0.287,134.007,4,0.613,21771,Australia,343YBumqHu19cGoGARUTsd
77,Chantaje (feat. Maluma),0.187,0.852,0.773,3.05e-05,0.159,-2.921,0,0.0776,102.034,4,0.907,21698,Australia,6mICuAdrwEjh6Y6lroV2Kg
78,Bis hier und noch weiter,0.134,0.745,0.872,0.0,0.253,-2.629,1,0.203,90.983,4,0.525,21501,Australia,5y2qTBdWUFNgSPOygSWOMe
79,Touch,0.032,0.607,0.718,0.0,0.403,-4.095,1,0.0978,101.821,4,0.551,21396,Australia,5Ua3GXyHwiSfpNTMjq6m2z
80,Let Me Love You,0.0784,0.476,0.718,1.02e-05,0.122,-5.309,1,0.0576,199.864,4,0.142,21257,Australia,4pdPtRcBmOSQDlJ3Fk945m
81,New Man,0.0559,0.78,0.745,0.0,0.0595,-3.97,1,0.145,94.026,4,0.862,20994,Australia,5HDPtsnyb3maFmPL8LLUTG
82,Don't Let Me Down (feat. Daya),0.16,0.542,0.859,0.00466,0.137,-5.651,1,0.197,159.797,4,0.403,20767,Australia,0QsvXIfqM0zZoerQfsI9lm
83,Never Give Up,0.00497,0.568,0.936,0.0138,0.12,-2.961,0,0.053,91.009,4,0.605,20603,Australia,1ssmjAYSU5PbmsjLq5yrNH
84,Love on Me,0.105,0.562,0.906,0.0,0.145,-2.085,1,0.0758,124.146,4,0.674,20556,Australia,2MHCiOohBZEQuLgDTPvSzF
85,Sunset Lover,0.729,0.783,0.467,0.809,0.109,-9.474,1,0.0503,90.838,4,0.236,20160,Australia,0hNduWmlWmEmuwEFcYvRu1
86,No Lie,0.0437,0.741,0.891,0.0,0.256,-2.824,1,0.119,102.002,4,0.449,19985,Australia,3cFsmM51N5zMAuu1nNY4Tw
87,One Dance,0.00784,0.791,0.619,0.00423,0.351,-5.886,1,0.0532,103.989,4,0.371,19822,Australia,1xznGGDReH1oQq0xzbwXa3
88,No Promises (feat. Demi Lovato),0.0575,0.741,0.667,0.0,0.106,-5.445,1,0.134,112.956,4,0.595,19768,Australia,1louJpMmzEicAn7lzDalPW
89,The Ocean (feat. Shy Martin),0.0225,0.632,0.575,1.81e-06,0.104,-6.478,1,0.029,90.037,4,0.188,19758,Australia,2CPqh63wRVscbceKcPxwvv
90,Irgendwas (feat. Bengio),0.167,0.43,0.457,2.91e-05,0.202,-8.923,1,0.0616,82.547,4,0.132,19746,Australia,3qlF4ENgFTbAbPZfFF9lxt
91,Hear Me Now,0.537,0.788,0.43,0.00261,0.0936,-7.757,1,0.0419,121.996,4,0.461,19703,Australia,1a5Yu5L18qNxVhXx38njON
92,Feel Good (feat. Daya),0.22,0.625,0.707,0.0,0.213,-4.761,1,0.0337,138.064,4,0.479,19393,Australia,0NyOeqzqjVM9j7IuWp2oJ6
93,Supermarket Flowers,0.914,0.589,0.242,0.0,0.0887,-10.517,1,0.0442,89.749,4,0.257,19324,Australia,4VuS959DSpr82t3qBqCrWG
94,Mehr als ein Job,0.115,0.542,0.819,0.0,0.113,-7.683,0,0.329,191.898,4,0.464,18830,Australia,6hyQOWD7kUVEJTjIHtJXdM
95,Faded,0.0291,0.589,0.651,3.2e-06,0.111,-5.097,1,0.0306,90.011,4,0.166,18632,Australia,7gHs73wELdeycvS48JfIos
96,In the Name of Love,0.0592,0.49,0.485,0.0,0.337,-6.237,0,0.0406,133.889,4,0.196,18574,Australia,04DwTuZ2VBdJCCC5TROn7L
97,Now and Later,0.273,0.781,0.57,0.0,0.196,-5.874,0,0.188,107.059,4,0.858,18463,Australia,43jBqV3j3Xi1g6wO0bhIMd
98,Heathens,0.0841,0.732,0.396,3.58e-05,0.105,-9.348,0,0.0286,90.024,4,0.548,18383,Australia,6i0V12jOa3mr6uu4WYhUBr
99,Für die Gang,0.0487,0.764,0.536,2.76e-06,0.221,-9.177,0,0.263,129.054,4,0.315,18373,Australia,5TKIutymE7YA4mTcLa9eAQ
100,Human,0.393,0.602,0.707,0.0,0.165,-4.097,1,0.302,75.087,4,0.554,18316,Australia,58zsLZPvfflaiIbNWoA22O
101,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,18303,Australia,152lZdxL1OR0ZMW6KquMif
102,Northern Light,0.000828,0.573,0.792,0.369,0.252,-5.822,0,0.029,128.111,4,0.308,18262,Australia,1KUmTehYjtZJdVTbx2R5Zs
103,Nancy Mulligan,0.117,0.68,0.852,0.0,0.0866,-4.35,1,0.0349,101.993,4,0.858,18172,Australia,35QZaWQRkmnAVqBF1TLCxQ
104,HandClap,0.00609,0.636,0.836,0.000157,0.0828,-3.004,1,0.0427,139.956,4,0.715,18120,Australia,7j56HrjR9cGzvekvZY3Faz
105,Boyfriends,0.0242,0.782,0.692,0.0,0.0675,-5.345,1,0.0584,124.026,4,0.878,17957,Australia,2tUxTQSGGteM7HljpqWU6J
106,My Way,0.093,0.818,0.913,3.69e-05,0.161,-3.06,0,0.0426,119.986,4,0.536,17893,Australia,1vvNmPOiUuyCbgWmtc6yfm
107,Palmen aus Plastik,0.0107,0.643,0.67,0.00162,0.292,-7.074,0,0.0538,104.906,4,0.321,17708,Australia,6wHRm1KR8pzVDPdmR6Qovj
108,I Got You,0.0504,0.609,0.887,4.76e-06,0.09,-4.749,0,0.0507,97.99,4,0.316,17684,Australia,1FUViuNSldssMIawrOXF2i
109,Barcelona,0.448,0.747,0.76,0.0,0.153,-4.294,1,0.187,99.975,4,0.682,17683,Australia,3Lfiu5sZ4M4B6JaKMBc0FU
110,Play That Song,0.0231,0.392,0.825,2.25e-06,0.0972,-2.068,0,0.0535,98.959,4,0.482,17582,Australia,77hjM9bMmgfTGJXv14UFmi
111,Your Soul (Holding On),0.0113,0.532,0.746,1.23e-06,0.181,-5.825,1,0.0382,116.119,4,0.265,17424,Australia,4nxvRweTK5ZZhbH3G7PuEn
112,I Love You,0.336,0.654,0.859,0.0,0.0947,-4.321,1,0.166,114.87,4,0.704,17259,Australia,11Fo4dAH31K7UZHGqCkCmE
113,Places,0.264,0.728,0.858,0.000761,0.158,-3.866,0,0.0457,122.01,4,0.638,16717,Australia,6O85MfGECKBqAK2MgSbCaj
114,Show You Love,0.297,0.515,0.827,0.0,0.0754,-5.149,0,0.086,123.767,4,0.674,16710,Australia,4tX7Nt68zEeb0Lt32ngQR0
115,Kokaina,0.0638,0.882,0.506,0.0,0.133,-10.104,1,0.274,132.897,4,0.537,16547,Australia,2KHbPYI22yWIOgWUsApYIS
116,I Was Wrong - Robin Schulz Remix,0.373,0.654,0.761,0.00711,0.0956,-7.094,1,0.049,117.99,4,0.546,16460,Australia,3TZ3MiMILR5wrQbbWiFUwI
117,Would I Lie to You - Radio Edit,0.00718,0.671,0.826,0.0,0.631,-5.766,0,0.309,123.986,4,0.774,16416,Australia,4PdJSsESm34djLfBde9Pr2
118,Breathe,0.0356,0.732,0.738,0.000177,0.166,-5.83,1,0.0519,96.982,4,0.555,16395,Australia,4fhVodXZARPX0oTuQh8V9l
119,Treat You Better,0.123,0.624,0.803,0.0,0.114,-4.105,0,0.246,166.018,4,0.821,16376,Australia,4Hf7WnR761jpxPr5D46Bcd
120,Waterfall,0.0987,0.372,0.919,0.0,0.234,-1.68,0,0.3,182.785,4,0.419,16360,Australia,7pYFPMeK0TnaTGdS6qOtEr
121,Cold Water (feat. Justin Bieber & MØ),0.0736,0.608,0.798,0.0,0.156,-5.092,0,0.0432,92.943,4,0.501,16355,Australia,6DNtNfH8hXkqOX1sjqmI7p
122,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",0.34,0.784,0.728,0.0,0.222,-4.549,0,0.0539,110.165,4,0.713,16317,Australia,60APt5N2NRaKWf5xzJdzyC
123,Hey Baby (feat. Deb's Daughter),0.0154,0.658,0.88,0.0,0.235,-4.582,0,0.0845,90.018,4,0.831,16153,Australia,3oUZXcz9WLNO71yHAumFbH
124,No Roots,0.263,0.864,0.656,0.00495,0.0712,-7.286,1,0.104,115.959,4,0.821,16122,Australia,4bPWDXpN6MlTZBedxega3X
125,Bad and Boujee (feat. Lil Uzi Vert),0.061,0.927,0.665,0.0,0.123,-5.313,1,0.244,127.076,4,0.175,16037,Australia,4Km5HrUvYTaSUfiSGPJeQR
126,Ya Salam,0.0658,0.935,0.726,0.0,0.045,-5.886,0,0.209,107.981,4,0.813,15913,Australia,5fpujciVjGBhnR2XFx06E7
127,Wenn sie tanzt,0.0516,0.646,0.714,0.0,0.146,-6.559,1,0.0387,117.036,4,0.349,15822,Australia,5yKfZwcuSoEkOemLJX6hEm
128,Oceans Away,0.13,0.617,0.642,0.157,0.0929,-8.624,1,0.0334,105.885,4,0.221,15729,Australia,6A8dnC0xkiuWN4BshmTB2I
129,Doverstreet,0.492,0.809,0.537,0.0985,0.102,-9.341,0,0.0572,149.948,4,0.649,15651,Australia,2Xqwc88RkTu9Ybwn6oS7Ea
130,El Amante,0.243,0.683,0.691,0.0,0.14,-5.535,1,0.0432,179.91,4,0.732,15504,Australia,3umS4y3uQDkqekNjVpiRUs
131,Dynamite (feat. Pretty Sister),0.0548,0.811,0.801,2.09e-05,0.0742,-6.0,0,0.0802,105.055,4,0.693,15314,Australia,2Ae5awwKvQpTBKQHr1TYCg
132,Whole Heart,0.0409,0.491,0.65,2.14e-05,0.162,-7.151,1,0.0867,163.908,4,0.183,15311,Australia,2lFRw6rPXivo6kNmghePcK
133,Baba,0.352,0.839,0.453,0.00101,0.0568,-5.982,1,0.0884,159.904,4,0.171,15218,Australia,3CUsYy61rwbmpi6bHDnuD4
134,Mercy,0.137,0.469,0.68,0.0,0.11,-4.921,0,0.117,147.734,4,0.374,15155,Australia,4TZy1wLyHec06pwgFYDh1a
135,How Would You Feel (Paean),0.424,0.617,0.439,0.0,0.127,-5.63,1,0.0269,139.979,4,0.242,15043,Australia,6PJ8FF6UR8FZXfEvpHkIVN
136,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.255,0.502,0.786,0.0,0.65,-4.378,0,0.317,169.021,4,0.739,14961,Australia,4dASQiO1Eoo3RJvt74FtXB
137,Wake Up Where You Are,0.11,0.706,0.674,0.000626,0.0784,-6.977,1,0.0337,113.956,4,0.545,14937,Australia,2s76aKBWKShlwPC4xTtEEE
138,Ride,0.00835,0.645,0.713,0.0,0.113,-5.355,1,0.0393,74.989,4,0.566,14827,Australia,2Z8WuEywRWYTKe1NybPQEW
139,Stressed Out,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0,0.141,169.977,4,0.648,14786,Australia,3CRDbSIZ4r5MsZ0YwxuEkn
140,Lighthouse - Andrelli Remix,0.0178,0.595,0.662,0.0,0.0804,-6.858,0,0.0362,96.053,4,0.417,14765,Australia,04CttTezSnv71USiiG9mIo
141,Eraser,0.086,0.64,0.812,0.0,0.0509,-5.647,0,0.0834,86.013,4,0.914,14673,Australia,7oolFzHipTMg2nL7shhdz2
142,Get It Together,0.0945,0.781,0.721,0.391,0.104,-9.133,0,0.0514,123.011,4,0.849,14650,Australia,7y6c07pgjZvtHI9kuMVqk1
143,Cake - Challenge Version,0.0729,0.786,0.854,1.63e-06,0.179,-4.247,1,0.0523,105.078,4,0.687,14494,Australia,6t2ubAB4iSYOuIpRAOGd4t
144,Miss You,0.104,0.88,0.605,0.00488,0.106,-7.639,0,0.0531,120.017,4,0.626,14453,Australia,7of1slAJIWrXxP8ikAHxje
145,Gyalchester,0.0317,0.877,0.391,0.000502,0.0945,-8.196,1,0.063,131.018,4,0.122,14438,Australia,6UjfByV1lDLW0SOVQA4NAi
146,Savage (feat. Flux Pavilion & MAX),0.151,0.679,0.662,0.0,0.376,-5.861,1,0.0773,90.054,4,0.365,14397,Australia,1Rl40PsX4mh9xVOeGHq86B
147,Cheap Thrills,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0,0.105,89.976,4,0.732,14375,Australia,27SdWb2rFzO6GWiYDBTD9j
148,Sex,0.00451,0.51,0.692,0.0,0.138,-5.825,1,0.171,102.42,4,0.209,14332,Australia,5DA77EqppDmCTWGovd4oTP
149,Good Life (with G-Eazy & Kehlani),0.00464,0.565,0.771,0.0,0.0568,-5.22,1,0.213,168.385,4,0.573,14211,Australia,1Eck97uRMlprKOOJN9oO1E
150,Oceans Away - Sam Feldt Remix,0.316,0.741,0.613,0.0316,0.0893,-9.347,1,0.0354,115.031,4,0.271,14145,Australia,78mNkiUBAwHqjT0QOeEqqg
151,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.0123,0.667,0.83,0.0,0.191,-5.715,1,0.0749,113.03,4,0.701,14099,Australia,6JV2JOEocMgcZxYSZelKcc
152,Down,0.684,0.593,0.362,0.00294,0.125,-14.701,0,0.273,169.998,4,0.0522,14011,Australia,2dqLk7ezV15LEJEwUmEbXB
153,Love Me Now,0.591,0.495,0.762,0.0,0.0763,-3.842,1,0.0862,123.893,4,0.708,13990,Australia,6nxQdXa1uAL0rY72wPZu89
154,Obsession (feat. Jon Bellion),0.00728,0.741,0.559,0.000971,0.21,-7.775,1,0.03,101.999,4,0.466,13980,Australia,5pvVAwQbuFoR7LkcicrKnk
155,This Girl (Kungs Vs. Cookin' On 3 Burners),0.08,0.793,0.729,3.1e-05,0.317,-4.77,0,0.0394,121.972,4,0.488,13863,Australia,0tICYNayWWhH9GPeFrfjfD
156,iPhone 17 (feat. Moé),0.0127,0.622,0.628,0.0,0.0507,-8.285,0,0.117,92.839,4,0.541,13823,Australia,6rwCkGBh7CV6pcdxZKbcsG
157,The Mack,0.0707,0.707,0.883,0.0,0.23,-4.281,1,0.0602,106.031,4,0.541,13813,Australia,7aV2mflaASUmGhCErm7kBO
158,By Your Side,0.0778,0.696,0.743,0.0,0.0581,-3.838,1,0.0331,122.978,4,0.644,13777,Australia,1D3ODoXHBLpdxolZRHWV1j
159,Absätze > Hauptsätze,0.0781,0.609,0.854,0.0,0.0642,-5.043,1,0.407,181.826,4,0.856,13753,Australia,0Xt07wEnASnw91iFJ1su1j
160,I Took A Pill In Ibiza - Seeb Remix,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0,0.112,101.965,4,0.69,13742,Australia,17Fd6Yb7mSbinKG8LoWfFl
161,Wieso?,0.524,0.866,0.721,0.638,0.0998,-6.234,0,0.0604,119.954,4,0.736,13547,Australia,7mdlZsVJD6HcPuwS3k7e68
162,"Lose Yourself - From ""8 Mile"" Soundtrack",0.00868,0.692,0.744,0.000423,0.359,-4.565,1,0.257,171.374,4,0.0612,13496,Australia,5Z01UMMf7V1o0MzF86s6WJ
